address,score,account_age_days,eth_balance,tx_count,tx_success_rate,defi_interactions,token_diversity,malicious_score,mixer_score,delegations_given,delegations_received,delegation_success_rate,zkp_usage,delegation_capacity,staked_collateral,reputation_score,private_key
0x7E61C908E97071Cd3A6e28184fAe5CbA6693300f,501.59230012790465,165.12017473631113,0.049656228372343396,433,0.8954331369913145,14,17,0.06283572517580328,0.012106600544416002,4,0,0.0,0,0.00496562283723434,0.00248281141861717,0.7224960617389441,210df98b161d34c3432126a23a6d64018719f2c1b0c6086579ecaa48cdcc5b90
0x8bFFC42cA711bFFdD335f1d08E94ec222Ffb0831,850.0,21.18611066932718,6.594865728745569,99029,0.9304457573099589,22,19,0.04491028531916036,0.06020134672971984,0,3,0.0,0,0.6594865728745569,0.32974328643727846,0.526535490868255,a5f80f00327ba53f32dfd0be6eb623cf08223f913265c41ea32e0800f02578c9
0x5Ed187778BB2018E6A2E5acB3e6740EfB525337E,507.9758272922379,25.986745837432576,0.0487575506478598,14,0.9313396977218208,27,18,0.09548139223382207,0.07531744950533861,0,0,0.0,0,0.00487575506478598,0.00243787753239299,0.41917595697765986,081c5bfc6c51cc485195185fd4a7333036e7b55f675d8efc885f53541759adaa
0xF6E2Fd5C329CbF89cc5C8574b6C8e4D254C139CD,457.8823707622079,57.62174503098255,0.7245159870540652,690,0.9221554293781857,10,8,0.039159873764928466,0.03668303535966405,2,0,0.0,0,0.07245159870540652,0.03622579935270326,0.06615739081346006,1263ceefe7377acfde7b5ec19319aae7dc7ecab4dbabd654f97261179142a699
0x29DfdFD9dDB66F5f00D10216D12c2A0B3002E328,497.1108013076616,15.500956558716213,0.027228916239075154,5,0.9139266020675547,29,11,0.02814160174565843,0.01542911248328207,0,0,0.0,0,0.0027228916239075158,0.0013614458119537579,0.0,747e5cf0545698b71c6af915f599f8f25971fa1617d1ef89000a888c01ab5950
0x9Fa8157Be309cE156Be6D7BA33feD503B44a7a12,517.4602574627949,796.0481875436014,0.06617922429422786,3,0.9539548111434716,33,10,0.0644712783920185,0.02160935652917291,1,3,0.0,0,0.006617922429422786,0.003308961214711393,0.0,53f1e9adf0a2e8132a67a0dd227e9a33acbd66b9758d823be4a6dafd364e6295
0x2E8Fdd1A105Ea2d5D9f9325eE980C6e473cec246,850.0,46.06005138635117,0.0350585421644774,59884,0.9185878888188447,12,2,0.04134216661167618,0.0370708147308072,0,0,0.7662132163183842,0,0.0035058542164477405,0.0017529271082238702,0.6435292059942926,f6025bd5f40925a765f8c7dea0857079d793bc0228502282110c9e2b47f40d1d
0x07F15624ABE28c5905Dfe0C483e7fBc48B2E6193,498.04507149087596,1000.2946927346404,0.8366145765201691,13,0.9275959831409913,26,11,0.09927477365853113,0.09138652681094801,0,0,0.0,0,0.08366145765201692,0.04183072882600846,0.03392398304196076,a6e1e72383f54e1f08d9e6f9507d1f421ba33bef32121bfaa8b700b57a6a9061
0x6666e539D15F5E54B76b25CDD346346D140c16b1,504.72805382174437,239.0389716267051,0.06594961423014292,86,0.868334196332058,10,20,0.011901871025051948,0.055491683992542645,0,0,0.0,0,0.006594961423014293,0.0032974807115071464,0.38815019193061595,8b09c24aebdac0be09567803828ca040205c771e1685a3c38009e4b1a35c89fd
0xc09296021B057dcF5a78A9EA0346FD9b394DFD66,543.370440194654,18.809445142158058,0.6846843824621685,918,0.9681852428574005,35,17,0.0829964145400926,0.09431700239698068,0,0,0.8690244229166088,0,0.06846843824621685,0.03423421912310842,0.360018186361434,68f66f02c32fc34b2cbaa603888e277259b6e24cf44eb7894cc509679d9daed5
0x064B9B0220d90146E7bB7e496c1eb3577D018A71,424.11692941199533,10.897209500394444,2.693998949876806,36,0.8683608803862163,40,17,0.0717887338514933,0.8523330686043603,0,0,0.0,0,0.26939989498768063,0.13469994749384032,0.6444231774944312,7b4395edbeefd0bc3292cf74cabbd98161945ba975b3fe2559aec9e38f7f4747
0xd04d7f92DdbdCc87943064a5D7A2Ebc4D052513F,303.97495267016876,12.993113787342253,0.023917804201853576,5,0.8709839370385911,26,8,0.8446705393383881,0.04509931938148788,0,0,0.0,1,0.002391780420185358,0.001195890210092679,0.0,ea98973e6aa304105c06a79b653c1dbb905550e5ad9c98bc7da85fc71e138e29
0xa968A70cba5f1BE967a3deD9Df133666e9f95220,542.710185664467,12.634719345140399,0.47746279033501104,70,0.9061033424426179,42,16,0.0658942660749716,0.019031773405752718,0,2,0.0,0,0.04774627903350111,0.023873139516750554,0.18702276357035774,59baf3d0478dc6f7846ca784820634907c03dc5420013efcb4dcd261301a734e
0xCe6Bd4665e6A2721170959f413976EB5F8b40376,476.2092838870592,128.24240079841715,0.3428834725230726,6,0.9231312313852396,5,16,0.024600554304402944,0.04354424124021899,1,0,0.0,0,0.03428834725230726,0.01714417362615363,0.0,7f845314f45a3692e54243af4cde80d23356c29929037b9a4209eef315a6e05d
0x9e63896D8f150FAb05baBaCb13901122306f71d6,850.0,67.18675254100997,407.7049753094994,4,0.9428398187193414,35,20,0.0841252127356106,0.016661939841451145,0,0,0.0,0,40.77049753094994,20.38524876547497,0.0,2751ebc88329ef3fb9997e3724816806d5cd9ed7d5310d7cdc72a5cf56881498
